product_id,name,description,price,cost,category_id,sku,inventory_count,weight,created_at,is_active
671,Challenge Home & Kitchen - Month Seem,Image within foreign happy. Large area trouble more. Guy out election.,449.74,197.16,152,SKU-Eo744,98,6.47,2024-01-08 23:27:04,False
672,Pull Art - Talk Difficult,Father them rule table. Born smile leave ground feel. Least employee suggest owner already discuss member.,478.39,231.69,498,SKU-hH033,275,10.71,2021-04-15 04:55:53,True
673,Because Industrial - Process Tv,Dream popular truth woman interview. Message media threat.,388.14,187.17,323,SKU-Yl815,442,13.74,2022-08-06 22:27:59,True
674,May Movies - Seek Debate,Still itself firm artist consider.,353.14,256.63,425,SKU-uQ746,499,14.85,2021-04-05 22:52:46,True
675,Generation Toys - Record Shoulder,Speech six anyone mention tell green rate. Fall thank market same kind.,374.95,155.66,37,SKU-Zz629,78,0.57,2023-02-21 20:47:42,True
676,Attention Automotive - Expert Force,Sport carry painting either heavy. Energy town apply onto one ahead.,32.8,23.9,38,SKU-IM010,406,5.11,2022-12-20 09:53:12,False
677,Media Automotive - Baby Drive,Most doctor use. Clear region music important miss toward. Practice hope save method.,133.76,70.43,467,SKU-WQ849,198,9.08,2023-04-10 18:03:58,True
678,Lot Home & Kitchen - Series Pass,Color treat he simple make play. Give mind watch score successful anything century. Seat leg much produce production piece.,338.6,144.0,200,SKU-HI124,273,0.22,2021-02-18 23:28:09,True
679,Politics Handmade - It Whatever,Left unit seek more. Understand specific so some deal. Set civil yet word bit consider design.,295.28,177.5,382,SKU-Gv038,358,16.98,2023-12-16 18:48:49,True
680,Time Books - Mention Not,Official particular worry strong. Every trouble office thought.,394.71,304.19,149,SKU-Ok099,154,12.17,2024-05-13 10:52:23,True
681,Light Automotive - Central Management,Have challenge technology. One determine smile become stop finish. Mrs again return which activity structure five.,201.18,98.17,196,SKU-VV260,338,0.71,2020-10-21 11:03:02,True
682,Parent Music - Class Effect,Action when mouth table. Film position firm building rich amount arrive. Foreign movement big maybe but exist article. Federal research deal attorney.,199.14,130.16,383,SKU-ny587,408,17.0,2023-12-26 21:38:49,True
683,Challenge Garden - Parent Who,Describe give result husband. Decade drop peace region phone. Focus them seem wife bed plan factor.,340.57,224.5,153,SKU-yy315,468,19.31,2021-05-24 17:11:29,True
684,Method Office Products - Challenge Out,Get theory big face hotel quickly. Process stuff treat.,475.03,197.95,491,SKU-Db772,283,17.51,2024-06-22 09:13:29,True
685,Off Books - Instead Phone,Important gas economic computer bank southern. Attention relate include alone bit. Where follow through friend the play federal.,300.74,145.56,294,SKU-hc405,275,11.0,2021-02-21 11:51:47,False
686,Opportunity Grocery - Back Office,Make degree enough main.,452.34,335.0,380,SKU-Gg362,176,4.31,2021-07-07 08:11:18,True
687,Event Movies - To Require,Break sense discover first deep again in. Industry I receive.,85.5,38.12,73,SKU-ll909,113,12.38,2022-09-22 22:30:03,True
688,Source Baby - Kind Toward,Meeting she that senior go talk down story. Mrs throughout career make law thousand.,401.02,319.22,344,SKU-Jh068,436,1.18,2024-02-22 01:56:05,True
689,Sometimes Furniture - Here Identify,Data water opportunity. Top medical day like prepare grow mention.,233.86,116.99,282,SKU-sW336,281,1.56,2022-07-28 18:19:40,True
690,Address Movies - Buy Themselves,Discussion across actually tree. Cover stay them wide control campaign.,364.43,243.63,102,SKU-Yk254,249,19.04,2025-01-17 17:14:16,True
691,Window Pet Supplies - Believe Everybody,Television discussion be alone. Late care environmental evidence after religious.,55.41,32.93,121,SKU-gK794,317,1.49,2021-04-10 07:23:34,True
692,Experience Books - Single Hot,Poor arrive lot pattern better plant certain. Name letter onto save listen.,310.46,194.58,169,SKU-An649,156,13.9,2021-02-11 07:25:26,True
693,Hour Handmade - Government Bar,Soldier control add strategy really. Common between move perform along. Him it reach Democrat little.,162.26,115.9,414,SKU-CS286,219,3.46,2023-06-18 15:31:55,True
694,Arrive Beauty - Marriage World,All friend society. Throw increase career number cultural when.,371.46,249.56,365,SKU-vD900,223,5.61,2022-07-30 09:45:46,True
695,Form Furniture - Table All,Manager carry western none. Ago left past.,439.67,261.51,170,SKU-PC130,236,8.96,2021-01-21 00:04:13,True
696,Better Sports & Outdoors - To Boy,Spend not sea line away hope central. Agent statement first two.,92.82,67.81,56,SKU-Fh461,310,1.73,2023-01-17 11:47:28,True
697,Officer Beauty - Could System,Strong lawyer fill imagine work certain difficult. Fall skill total contain certain.,272.07,187.99,457,SKU-vl602,134,14.7,2021-04-09 13:05:17,True
698,People Beauty - Could Expect,West trial professor admit. Figure statement something listen Congress.,15.19,9.59,457,SKU-Rl903,259,12.67,2022-04-20 17:29:20,True
699,Process Health - Real Head,Different candidate important prepare. Stand result agency wife care way still grow. Go him capital blood property floor us.,297.47,225.36,394,SKU-ZB912,464,0.83,2022-11-25 13:20:01,True
700,Interview Furniture - Now Sometimes,Sort those effort new social traditional message instead. Less yourself traditional matter especially.,239.21,180.98,277,SKU-GV740,396,3.06,2021-05-08 20:25:41,True
701,Tend Garden - Build Really,With body allow factor. Candidate join analysis idea say shake value. Hotel while personal street size.,368.2,160.62,302,SKU-rG348,148,2.76,2022-05-20 15:24:18,True
702,List Music - Explain You,Citizen difference whole improve ever could research.,254.06,201.4,187,SKU-km021,339,4.85,2023-12-01 06:02:30,True
703,Million Pet Supplies - Small Rich,Grow forget these. Ability again nature heavy soldier.,87.92,55.09,351,SKU-Lh673,263,2.89,2023-04-05 11:35:18,True
704,About Movies - Special Name,Should nothing bed edge image able often. His send physical star. Rate cut lead story.,331.74,257.32,290,SKU-VT897,495,3.01,2023-04-15 16:34:07,True
705,Important Handmade Act,Feel writer week wall term natural. Yourself home American age others subject operation. Range eat budget benefit strong.,114.09,56.32,21,SKU-Hf711,249,4.71,2021-10-15 20:41:07,True
706,Recognize Home & Kitchen - Marriage Pm,Reason form center of source change. Country employee summer. Attention data several.,108.14,82.96,343,SKU-bC466,464,15.85,2021-10-21 21:47:49,True
707,Yet Pet Supplies - Reason Paper,Economy old region tell it challenge approach around. Environment popular administration cause. Travel read charge case development land two. Why chance three cell most.,28.93,17.61,452,SKU-qS817,332,6.55,2021-10-27 14:06:21,True
708,Century Movies - Seek Manage,Pm cover find week develop yet. Across beautiful people.,141.1,66.25,425,SKU-Sv828,379,5.34,2020-09-25 05:53:17,True
709,Business Garden - Science Right,Pick skill window generation. Expert term huge. Article own despite.,192.98,117.07,335,SKU-bd466,300,13.1,2020-08-16 04:43:49,True
710,Or Beauty - Quite Eight,Leader ahead rich second. Customer tough nothing wrong. Interview go by pressure enough mother hear marriage.,486.49,363.45,193,SKU-oX665,114,10.38,2024-08-27 00:39:31,True
711,White Sports & Outdoors - Hundred Somebody,High animal themselves pretty throw. Industry despite plant him whom blood.,397.56,181.12,250,SKU-ax153,454,12.12,2022-09-11 04:25:51,True
712,Six Automotive - Measure Success,Who finally suddenly else glass. Bar yourself movement clear fish big. Step property consumer laugh. Meeting suggest region.,119.61,56.79,85,SKU-ji656,263,12.91,2021-07-30 15:39:19,True
713,Ball Movies - Material With,This impact nation member such so. List stop production official police. Address include usually south field not. Wind by finish even decide.,303.39,219.8,186,SKU-VW046,418,2.45,2022-02-02 13:10:17,True
714,Claim Music - For Yourself,Beautiful so item education. Clear either size admit hundred real.,61.98,28.79,369,SKU-gQ411,345,9.63,2023-10-01 13:55:24,True
715,Mind Office Products - Keep Staff,Nearly most less able protect do different. Smile matter tell south right month everyone soon.,208.97,97.06,427,SKU-zq806,124,0.96,2024-07-12 07:26:32,True
716,Affect Industrial - Process Hand,Year consider claim there. Cultural seek bank risk east.,259.24,130.48,323,SKU-dt016,456,11.49,2023-04-03 20:46:15,False
717,News Office Products - Interesting Language,Market beyond role the his.,261.21,106.43,93,SKU-dS032,207,12.03,2021-03-16 18:01:30,True
718,Phone Music - For Likely,Performance treatment anyone become everybody voice decide try. Spend drive seek many between state seven. Increase sit bit piece hold until set.,365.61,211.94,369,SKU-UG590,420,5.74,2021-06-28 08:15:40,False
719,Party Pet Supplies - News Raise,Start forget half act build deal join. Front close budget line coach.,434.44,198.58,242,SKU-Va878,87,4.47,2022-07-22 21:05:26,True
720,State Garden - Opportunity Management,Resource life watch black. Need mention single. Wish choice throw quality these open write. Loss simple movement magazine study.,411.29,192.11,299,SKU-Jg076,93,12.5,2024-09-11 11:39:41,True
721,Account Automotive - Assume Court,Address reveal near six letter wife all. Prepare protect fall sometimes.,175.27,96.62,352,SKU-lk236,232,11.97,2025-01-18 10:18:23,False
722,Campaign Furniture - Green Include,Smile his protect. Necessary suggest employee project after song. At people brother official work use. Become area break image.,59.62,40.17,68,SKU-ea426,103,10.5,2022-08-07 17:02:12,True
723,Act Sports & Outdoors - Why Director,Another wait spend mission election site. Summer reflect reason per tend.,79.87,51.11,424,SKU-Is924,49,3.63,2022-09-18 19:08:13,True
724,Discussion Electronics - Situation Agent,Tree school over special sport.,393.22,261.0,450,SKU-jg530,257,15.07,2022-01-15 02:22:50,False
725,Avoid Toys - Form Huge,Shake research writer recognize identify some. Property very television discussion nearly. About admit budget set.,304.11,204.19,462,SKU-Xj764,423,0.12,2022-08-26 09:53:54,True
726,Ten Furniture - Set System,Talk business line necessary fly share. Carry side town traditional. Southern care or share marriage better. Employee heavy voice animal provide out.,263.88,150.83,221,SKU-bj236,189,17.51,2021-09-04 09:33:14,True
727,Final Electronics - Officer Learn,Institution leg center group kid. Leave article matter. Gun south senior lose.,402.33,290.42,481,SKU-ng370,404,15.4,2022-08-19 06:36:57,True
728,Food Grocery - Only Drive,Simply thousand fast. Subject me food learn. Himself class common employee.,382.19,191.79,465,SKU-jC686,356,11.56,2021-02-16 01:33:54,True
729,Name Sports & Outdoors - State These,Large investment carry. Present help deal long attack strong deal.,120.85,74.62,393,SKU-zE538,439,1.77,2022-04-15 01:44:16,True
730,Certainly Movies - Against Help,Design more reveal structure. Appear time really something military very year option. Computer really sister since employee. Small reach want page certain customer.,99.37,60.52,132,SKU-MC615,363,14.9,2022-05-06 01:33:54,False
731,Even Handmade - Certain Standard,Court prevent focus late say matter.,9.54,5.38,267,SKU-wq775,335,4.19,2020-12-28 11:33:26,True
732,To Health - Record Ball,Drop sit employee. Local team see candidate. Congress relationship compare poor lot. Seven structure store prepare.,82.45,50.66,55,SKU-hF769,333,11.75,2020-09-24 04:41:25,True
733,Community Movies - Special Art,Pattern myself box environmental. Identify network allow compare billion interesting official.,186.62,89.85,290,SKU-lb392,141,19.84,2024-09-09 07:52:34,True
734,Skin Automotive - Behind Job,Add you three continue however many back. National than late third service TV. Hundred create thought always.,393.18,233.35,283,SKU-sL500,247,3.66,2021-03-10 14:45:49,True
735,Crime Health - List Job,Effect evidence officer table. Civil everything kitchen without trouble accept. When allow huge upon employee.,291.35,216.18,158,SKU-UN259,396,14.14,2024-04-14 15:39:19,True
736,Oil Automotive - Long Garden,Despite painting camera red yard manage must beautiful. Brother hold girl answer window none investment.,64.82,30.12,338,SKU-Cz266,117,8.99,2023-06-06 00:24:34,True
737,Than Automotive - Station Congress,Need field with open. Perhaps phone health laugh a. Itself staff industry manager guy include that.,257.11,174.53,110,SKU-aQ208,402,6.83,2023-10-10 00:00:58,True
738,Board Furniture - Radio Other,Another control back he stay federal sport people. Else occur alone different together.,31.7,13.84,362,SKU-nl533,199,19.29,2020-03-25 11:43:56,False
739,Computer Handmade - Expect Election,American special town south. Table arrive peace role writer exist. Difficult if mean.,238.99,116.8,75,SKU-SY884,307,8.76,2021-03-28 15:12:39,False
740,Daughter Electronics - Act Someone,Themselves far east try option. Account Mr get second.,306.85,198.1,41,SKU-iY831,370,7.75,2021-07-18 14:33:13,True
741,Expect Handmade - Certain Believe,Arm sister seem hotel traditional particularly pass week. Central whom husband away.,147.51,107.4,267,SKU-xr749,493,11.99,2020-12-30 19:07:39,True
742,What Music - Level Administration,Other term political not. Game worry best car how away director. Head reveal campaign interest week list character.,250.21,180.54,328,SKU-yg864,5,4.11,2024-09-07 03:44:04,True
743,Change Sports & Outdoors - Skin Science,International large short ago number citizen score mouth.,102.19,50.35,147,SKU-rd452,401,12.03,2021-02-25 09:45:56,True
744,Season Garden - Present Born,Reality team great fish even rest. Beyond policy federal program.,338.96,156.93,87,SKU-FL087,184,4.86,2022-07-03 09:04:14,False
